Datetime,Slots
2021-11-03 04:18:40,4
2021-11-03 07:19:40,3
2021-11-03 08:44:40,4
2021-11-03 10:22:40,3
2021-11-03 15:01:40,4
2021-11-03 19:01:40,3
2021-11-03 20:50:40,4
2021-11-03 23:01:40,3
2021-11-04 03:04:40,4
2021-11-04 06:22:40,3
2021-11-04 06:49:40,4
2021-11-04 11:02:40,5
2021-11-04 13:08:40,4
2021-11-04 17:16:40,3
2021-11-04 20:32:40,4
2021-11-04 21:51:40,5
2021-11-04 21:58:40,4
2021-11-04 22:57:40,5
2021-11-05 01:08:40,6
2021-11-05 04:26:40,5
2021-11-05 09:15:40,4
2021-11-05 09:33:40,5
2021-11-05 14:10:40,4
2021-11-05 19:03:40,3
2021-11-05 19:35:40,4
2021-11-05 22:54:40,3
2021-11-06 00:26:40,4
2021-11-06 05:23:40,5
2021-11-06 08:52:40,6
2021-11-06 13:26:40,5
2021-11-06 15:47:40,6
2021-11-06 19:26:40,5
2021-11-06 22:15:40,6
2021-11-07 02:16:40,5
2021-11-07 07:04:40,6
2021-11-07 11:23:40,5
2021-11-07 11:42:40,6
2021-11-07 13:57:40,5
2021-11-07 17:07:40,4
2021-11-07 19:59:40,5
2021-11-08 00:01:40,4
2021-11-08 02:32:40,3
2021-11-08 06:50:40,4
2021-11-08 08:19:40,3
2021-11-08 09:15:40,2
2021-11-08 13:12:40,3
2021-11-08 15:14:40,4
2021-11-08 17:41:40,5
2021-11-08 19:10:40,4
2021-11-08 22:17:40,5
2021-11-08 22:27:40,4
2021-11-09 03:22:40,3
2021-11-09 07:03:40,4
2021-11-09 08:17:40,3
2021-11-09 12:53:40,4
2021-11-09 15:22:40,5
2021-11-09 18:55:40,4
2021-11-09 21:53:40,5
2021-11-10 00:33:40,6
2021-11-10 02:56:40,5
2021-11-10 03:47:40,4
2021-11-10 05:53:40,5
2021-11-10 05:56:40,4
2021-11-10 08:25:40,3
2021-11-10 10:47:40,4
2021-11-10 11:00:40,5
2021-11-10 14:17:40,6
2021-11-10 18:14:40,5
2021-11-10 20:31:40,6
2021-11-11 01:02:40,5
2021-11-11 01:35:40,4
2021-11-11 04:56:40,5
2021-11-11 07:23:40,6
2021-11-11 10:28:40,5
2021-11-11 15:26:40,4
2021-11-11 16:00:40,3
2021-11-11 18:35:40,2
2021-11-11 22:33:40,3
2021-11-12 02:12:40,4
2021-11-12 04:55:40,3
2021-11-12 07:14:40,4
2021-11-12 08:40:40,3
2021-11-12 10:17:40,4
2021-11-12 15:06:40,5
2021-11-12 18:05:40,6
2021-11-12 21:21:40,5
2021-11-13 02:04:40,4
2021-11-13 03:15:40,3
2021-11-13 05:46:40,4
2021-11-13 08:35:40,3
2021-11-13 08:37:40,4
2021-11-13 13:13:40,3
2021-11-13 14:11:40,4
2021-11-13 15:37:40,5
2021-11-13 17:49:40,6
2021-11-13 18:14:40,5
2021-11-13 18:28:40,6
2021-11-13 23:23:40,5
2021-11-14 02:08:40,6
2021-11-14 02:22:40,5
2021-11-14 06:22:40,6
2021-11-14 06:24:40,5
2021-11-14 08:21:40,6
2021-11-14 11:14:40,5
2021-11-14 12:04:40,4
2021-11-14 13:32:40,5
2021-11-14 14:39:40,4
2021-11-14 18:50:40,3
2021-11-14 20:37:40,4
2021-11-14 23:59:40,3
2021-11-15 00:13:40,2
2021-11-15 02:17:40,3
2021-11-15 02:43:40,4
2021-11-15 05:05:40,5
2021-11-15 09:59:40,4
2021-11-15 11:44:40,3
2021-11-15 13:01:40,2
2021-11-15 17:59:40,3
2021-11-15 20:30:40,4
2021-11-16 00:41:40,5
2021-11-16 02:13:40,4
2021-11-16 05:01:40,3
2021-11-16 05:09:40,2
2021-11-16 08:55:40,3
2021-11-16 11:06:40,4
2021-11-16 13:47:40,5
2021-11-16 17:21:40,6
2021-11-16 17:42:40,5
2021-11-16 20:40:40,6
2021-11-16 20:56:40,5
2021-11-16 22:11:40,4
2021-11-17 01:31:40,5
2021-11-17 06:19:40,4
2021-11-17 10:57:40,3
2021-11-17 13:57:40,2
2021-11-17 16:08:40,1
2021-11-17 16:54:40,2
2021-11-17 20:19:40,3
2021-11-18 00:19:40,2
2021-11-18 04:29:40,3
2021-11-18 06:43:40,2
2021-11-18 09:03:40,1
2021-11-18 12:40:40,2
2021-11-18 15:37:40,1
2021-11-18 18:19:40,0
2021-11-18 23:00:40,1
2021-11-18 23:34:40,0
2021-11-19 01:12:40,1
2021-11-19 04:28:40,0
2021-11-19 05:14:40,1
2021-11-19 07:54:40,2
2021-11-19 12:40:40,1
2021-11-19 17:03:40,0
2021-11-19 21:34:40,1
2021-11-20 00:11:40,0
2021-11-20 01:48:40,1
2021-11-20 06:16:40,2
2021-11-20 10:59:40,3
2021-11-20 13:13:40,4
2021-11-20 16:27:40,5
2021-11-20 18:43:40,6
2021-11-20 22:57:40,5
2021-11-21 01:11:40,6
2021-11-21 04:45:40,5
2021-11-21 06:59:40,4
2021-11-21 09:37:40,3
2021-11-21 11:11:40,2
2021-11-21 15:18:40,1
2021-11-21 19:51:40,2
2021-11-21 20:04:40,1
2021-11-21 21:06:40,0
2021-11-22 01:11:40,1
2021-11-22 05:41:40,2
2021-11-22 05:57:40,1
2021-11-22 07:05:40,0
2021-11-22 09:57:40,1
2021-11-22 14:51:40,2
2021-11-22 17:13:40,1
2021-11-22 20:51:40,2
2021-11-22 23:33:40,1
2021-11-23 03:06:40,0
2021-11-23 05:20:40,1
2021-11-23 06:03:40,2
2021-11-23 08:57:40,1
2021-11-23 09:47:40,2
2021-11-23 13:29:40,3
2021-11-23 15:44:40,2
2021-11-23 16:41:40,3
2021-11-23 21:22:40,4
2021-11-24 00:05:40,5
2021-11-24 04:10:40,4
2021-11-24 04:28:40,3
2021-11-24 06:54:40,4
2021-11-24 08:44:40,5
2021-11-24 11:32:40,4
2021-11-24 16:23:40,3
2021-11-24 17:34:40,2
2021-11-24 20:49:40,1
2021-11-24 23:46:40,2
2021-11-25 03:04:40,1
2021-11-25 04:56:40,2
2021-11-25 08:36:40,3
2021-11-25 12:56:40,2
2021-11-25 14:14:40,3
2021-11-25 15:16:40,2
2021-11-25 19:42:40,1
2021-11-25 19:57:40,2
2021-11-25 20:12:40,3
2021-11-25 20:34:40,4
2021-11-25 23:18:40,3
2021-11-26 00:42:40,2
2021-11-26 01:45:40,3
2021-11-26 02:29:40,4
2021-11-26 04:34:40,3
2021-11-26 05:39:40,4
2021-11-26 06:17:40,3
2021-11-26 11:06:40,4
2021-11-26 12:30:40,3
2021-11-26 15:02:40,2
2021-11-26 19:38:40,1
2021-11-26 22:53:40,2
2021-11-27 02:30:40,1
2021-11-27 05:48:40,0
2021-11-27 10:23:40,1
2021-11-27 11:05:40,0
2021-11-27 15:30:40,1
2021-11-27 19:00:40,2
2021-11-27 19:08:40,3
2021-11-27 20:24:40,4
2021-11-27 21:42:40,3
2021-11-28 01:42:40,4
2021-11-28 06:27:40,3
2021-11-28 07:26:40,2
2021-11-28 11:56:40,1
2021-11-28 15:15:40,2
2021-11-28 16:03:40,1
2021-11-28 20:48:40,2
2021-11-28 22:42:40,3
2021-11-29 02:58:40,4
2021-11-29 07:38:40,5
2021-11-29 10:13:40,4
2021-11-29 14:10:40,5
2021-11-29 16:45:40,4
2021-11-29 21:29:40,5
2021-11-29 23:29:40,6
2021-11-30 03:04:40,5
2021-11-30 05:48:40,6
2021-11-30 07:30:40,5
2021-11-30 11:08:40,6
2021-11-30 14:28:40,5
2021-11-30 18:33:40,6
2021-11-30 19:18:40,5
2021-11-30 21:44:40,4
2021-12-01 00:15:40,5
2021-12-01 05:07:40,6
2021-12-01 07:44:40,5
2021-12-01 08:51:40,4
2021-12-01 11:19:40,3
2021-12-01 13:59:40,4
2021-12-01 18:40:40,3
2021-12-01 23:04:40,2
2021-12-02 02:16:40,1
2021-12-02 05:50:40,2
2021-12-02 07:21:40,3
2021-12-02 11:14:40,4
2021-12-02 15:05:40,5
2021-12-02 19:29:40,6
2021-12-02 21:00:40,5
2021-12-03 01:44:40,4
2021-12-03 02:07:40,3
2021-12-03 06:17:40,2
2021-12-03 06:50:40,3
2021-12-03 07:34:40,2
2021-12-03 10:09:40,1
2021-12-03 10:16:40,0
2021-12-03 13:27:40,1
2021-12-03 18:11:40,2
2021-12-03 23:00:40,3
2021-12-03 23:40:40,4
2021-12-04 03:28:40,3
2021-12-04 04:35:40,2
2021-12-04 06:57:40,3
2021-12-04 07:50:40,4
2021-12-04 12:37:40,5
2021-12-04 15:30:40,6
2021-12-04 16:51:40,5
2021-12-04 20:35:40,4
2021-12-04 23:48:40,3
2021-12-05 01:56:40,4
2021-12-05 04:55:40,5
2021-12-05 05:00:40,4
2021-12-05 08:50:40,3
2021-12-05 11:53:40,4
2021-12-05 14:07:40,3
2021-12-05 14:45:40,2
2021-12-05 15:51:40,3
2021-12-05 19:26:40,2
2021-12-05 23:49:40,3
2021-12-06 02:27:40,4
2021-12-06 07:11:40,5
2021-12-06 08:47:40,6
2021-12-06 12:51:40,5
2021-12-06 14:09:40,4
2021-12-06 14:11:40,3
2021-12-06 17:57:40,2
2021-12-06 19:57:40,1
2021-12-07 00:23:40,2
2021-12-07 02:13:40,3
2021-12-07 06:30:40,4
2021-12-07 08:22:40,3
2021-12-07 11:40:40,4
2021-12-07 15:58:40,3
2021-12-07 19:26:40,4
2021-12-07 19:28:40,5
2021-12-08 00:20:40,4
2021-12-08 05:10:40,5
2021-12-08 06:07:40,4
2021-12-08 06:11:40,3
2021-12-08 07:40:40,4
2021-12-08 08:53:40,5
2021-12-08 09:28:40,6
2021-12-08 13:18:40,5
2021-12-08 18:13:40,6
2021-12-08 20:14:40,5
2021-12-08 23:49:40,4
2021-12-09 02:51:40,3
2021-12-09 07:12:40,4
2021-12-09 11:01:40,3
2021-12-09 15:17:40,2
2021-12-09 17:29:40,1
2021-12-09 20:43:40,0
2021-12-09 20:47:40,1
2021-12-10 00:09:40,2
2021-12-10 01:32:40,1
2021-12-10 02:53:40,0
2021-12-10 04:12:40,1
2021-12-10 05:27:40,0
2021-12-10 09:29:40,1
2021-12-10 11:40:40,2
2021-12-10 14:02:40,3
2021-12-10 16:58:40,4
2021-12-10 17:20:40,5
2021-12-10 18:46:40,4
2021-12-10 21:45:40,3
2021-12-10 22:21:40,4
2021-12-11 01:46:40,3
2021-12-11 02:29:40,2
2021-12-11 02:50:40,3
2021-12-11 02:55:40,4
2021-12-11 03:30:40,5
2021-12-11 04:48:40,4
2021-12-11 06:45:40,5
2021-12-11 09:23:40,6
2021-12-11 13:55:40,5
2021-12-11 18:14:40,6
2021-12-11 19:31:40,5
2021-12-11 22:52:40,4
2021-12-12 00:28:40,3
2021-12-12 01:55:40,2
2021-12-12 02:32:40,3
2021-12-12 02:34:40,4
2021-12-12 06:22:40,3
2021-12-12 08:55:40,2
2021-12-12 12:30:40,3
2021-12-12 13:48:40,2
2021-12-12 14:41:40,3
2021-12-12 17:13:40,4
2021-12-12 18:39:40,3
2021-12-12 22:33:40,2
2021-12-13 00:08:40,3
2021-12-13 04:57:40,2
2021-12-13 05:21:40,1
2021-12-13 09:37:40,2
2021-12-13 12:19:40,3
2021-12-13 16:35:40,4
2021-12-13 17:46:40,3
2021-12-13 20:02:40,4
2021-12-13 21:11:40,5
2021-12-13 21:35:40,4
2021-12-14 01:02:40,3
2021-12-14 04:42:40,2
2021-12-14 08:21:40,1
2021-12-14 08:25:40,0
2021-12-14 13:18:40,1
2021-12-14 15:29:40,2
2021-12-14 20:24:40,3
2021-12-14 20:46:40,2
2021-12-15 00:19:40,1
2021-12-15 01:28:40,2
2021-12-15 02:21:40,3
2021-12-15 06:21:40,2
2021-12-15 07:02:40,3
2021-12-15 09:32:40,4
2021-12-15 11:15:40,5
2021-12-15 13:34:40,6
2021-12-15 17:43:40,5
2021-12-15 18:14:40,6
2021-12-15 19:18:40,5
2021-12-15 22:17:40,6
2021-12-16 00:30:40,5
2021-12-16 04:31:40,6
2021-12-16 08:44:40,5
2021-12-16 09:59:40,6
2021-12-16 12:34:40,5
2021-12-16 14:25:40,4
2021-12-16 17:34:40,3
2021-12-16 21:22:40,2
2021-12-17 01:07:40,3
2021-12-17 04:12:40,4
2021-12-17 08:10:40,3
2021-12-17 12:44:40,4
2021-12-17 14:58:40,5
2021-12-17 19:58:40,4
2021-12-17 23:18:40,5
2021-12-18 03:32:40,4
2021-12-18 07:46:40,3
2021-12-18 09:00:40,2
2021-12-18 12:38:40,1
2021-12-18 16:45:40,0
2021-12-18 21:37:40,1
2021-12-19 01:20:40,0
2021-12-19 06:09:40,1
2021-12-19 10:57:40,2
2021-12-19 14:36:40,1
2021-12-19 17:11:40,2
2021-12-19 21:55:40,1
2021-12-20 02:08:40,0
2021-12-20 06:46:40,1
2021-12-20 09:58:40,2
2021-12-20 14:31:40,1
2021-12-20 16:16:40,0
2021-12-20 16:23:40,1
2021-12-20 19:07:40,2
2021-12-20 22:46:40,1
2021-12-20 23:00:40,2
2021-12-21 01:53:40,3
2021-12-21 02:15:40,2
2021-12-21 02:43:40,3
2021-12-21 05:50:40,2
2021-12-21 07:17:40,3
2021-12-21 07:18:40,4
2021-12-21 09:01:40,3
2021-12-21 09:45:40,2
2021-12-21 10:56:40,1
2021-12-21 12:26:40,0
2021-12-21 12:37:40,1
2021-12-21 16:22:40,0
2021-12-21 19:30:40,1
2021-12-22 00:04:40,0
2021-12-22 04:24:40,1
2021-12-22 05:31:40,0
2021-12-22 09:32:40,1
2021-12-22 09:49:40,0
2021-12-22 14:41:40,1
2021-12-22 16:43:40,0
2021-12-22 16:45:40,1
2021-12-22 21:12:40,2
2021-12-23 02:00:40,1
2021-12-23 05:54:40,2
2021-12-23 08:26:40,1
2021-12-23 08:51:40,0
2021-12-23 09:01:40,1
2021-12-23 11:23:40,0
2021-12-23 11:35:40,1
2021-12-23 14:13:40,2
2021-12-23 16:29:40,1
2021-12-23 19:02:40,0
2021-12-23 21:08:40,1
2021-12-23 21:36:40,0
2021-12-24 00:08:40,1
2021-12-24 00:09:40,2
2021-12-24 01:05:40,1
2021-12-24 04:33:40,2
2021-12-24 06:10:40,3
2021-12-24 10:01:40,2
2021-12-24 11:35:40,1
2021-12-24 13:46:40,0
2021-12-24 18:18:40,1
2021-12-24 20:32:40,2
2021-12-25 01:11:40,1
2021-12-25 06:05:40,0
2021-12-25 09:06:40,1
2021-12-25 12:17:40,2
2021-12-25 13:03:40,3
2021-12-25 16:35:40,4
2021-12-25 20:45:40,3
2021-12-26 00:14:40,4
2021-12-26 00:41:40,5
2021-12-26 02:57:40,4
2021-12-26 07:25:40,3
2021-12-26 12:11:40,4
2021-12-26 16:03:40,5
2021-12-26 19:39:40,4
2021-12-26 23:18:40,5
2021-12-26 23:46:40,4
2021-12-27 00:25:40,3
2021-12-27 01:07:40,4
2021-12-27 03:24:40,5
2021-12-27 07:32:40,6
2021-12-27 12:30:40,5
2021-12-27 17:02:40,6
2021-12-27 20:40:40,5
2021-12-27 22:51:40,6
2021-12-28 03:28:40,5
2021-12-28 07:19:40,6
2021-12-28 10:01:40,5
2021-12-28 10:45:40,6
2021-12-28 15:08:40,5
2021-12-28 17:32:40,6
2021-12-28 21:54:40,5
2021-12-28 22:02:40,6
2021-12-28 22:57:40,5
2021-12-29 01:36:40,4
2021-12-29 04:26:40,3
2021-12-29 07:35:40,2
2021-12-29 11:53:40,3
2021-12-29 12:53:40,4
2021-12-29 15:17:40,5
2021-12-29 19:44:40,4
2021-12-29 20:35:40,3
2021-12-29 21:29:40,4
2021-12-29 23:43:40,5
2021-12-30 04:08:40,4
2021-12-30 05:10:40,3
2021-12-30 08:02:40,4
2021-12-30 11:49:40,3
2021-12-30 15:25:40,2
2021-12-30 17:05:40,3
2021-12-30 20:48:40,2
2021-12-30 22:53:40,3
2021-12-31 01:10:40,4
2021-12-31 02:27:40,3
2021-12-31 03:06:40,4
2021-12-31 07:37:40,5
2021-12-31 09:38:40,4
2021-12-31 11:33:40,5
2021-12-31 11:47:40,4
2021-12-31 16:47:40,5
2021-12-31 21:28:40,6
2021-12-31 22:03:40,5
2021-12-31 22:51:40,6
2022-01-01 00:37:40,5
2022-01-01 04:27:40,6
2022-01-01 06:33:40,5
2022-01-01 08:06:40,6
2022-01-01 11:39:40,5
2022-01-01 14:16:40,4
2022-01-01 17:27:40,3
2022-01-01 19:43:40,4
2022-01-01 23:21:40,3
2022-01-02 00:49:40,4
2022-01-02 02:45:40,3
2022-01-02 07:29:40,2
2022-01-02 07:36:40,3
2022-01-02 11:54:40,4
2022-01-02 15:46:40,3
2022-01-02 17:44:40,2
2022-01-02 18:17:40,3
2022-01-02 21:20:40,4
2022-01-02 21:59:40,3
2022-01-03 00:57:40,2
2022-01-03 05:21:40,3
2022-01-03 08:07:40,4
2022-01-03 12:12:40,3
2022-01-03 13:19:40,4
2022-01-03 16:06:40,5
2022-01-03 19:48:40,6
2022-01-03 21:07:40,5
2022-01-03 23:49:40,6
2022-01-04 02:09:40,5
2022-01-04 07:04:40,6
2022-01-04 08:03:40,5
2022-01-04 12:11:40,6
2022-01-04 14:10:40,5
2022-01-04 17:29:40,6
2022-01-04 19:37:40,5
2022-01-04 21:04:40,4
2022-01-04 22:41:40,3
2022-01-05 02:48:40,2
2022-01-05 04:58:40,3
2022-01-05 08:47:40,2
2022-01-05 11:45:40,3
2022-01-05 16:19:40,4
2022-01-05 19:09:40,5
2022-01-05 20:14:40,4
2022-01-05 21:42:40,3
2022-01-06 01:24:40,4
2022-01-06 05:08:40,5
2022-01-06 07:45:40,6
2022-01-06 08:36:40,5
2022-01-06 13:03:40,6
2022-01-06 17:09:40,5
2022-01-06 20:40:40,6
2022-01-06 23:04:40,5
2022-01-07 00:54:40,6
2022-01-07 02:50:40,5
2022-01-07 03:48:40,6
2022-01-07 08:37:40,5
2022-01-07 09:12:40,4
2022-01-07 14:09:40,3
2022-01-07 18:57:40,2
2022-01-07 21:52:40,1
2022-01-08 00:41:40,2
2022-01-08 05:36:40,1
2022-01-08 08:19:40,2
2022-01-08 10:21:40,1
2022-01-08 13:06:40,0
2022-01-08 13:09:40,1
2022-01-08 16:56:40,2
2022-01-08 19:04:40,3
2022-01-08 23:30:40,2
2022-01-09 03:27:40,1
2022-01-09 04:28:40,0
2022-01-09 05:14:40,1
2022-01-09 09:13:40,2
2022-01-09 13:06:40,1
2022-01-09 15:54:40,2
2022-01-09 18:02:40,1
2022-01-09 19:40:40,0
2022-01-09 20:37:40,1
2022-01-09 21:12:40,2
2022-01-09 23:03:40,1
2022-01-10 00:14:40,0
2022-01-10 02:29:40,1
2022-01-10 07:02:40,2
2022-01-10 10:53:40,1
2022-01-10 11:02:40,0
2022-01-10 11:57:40,1
2022-01-10 13:26:40,0
2022-01-10 17:33:40,1
2022-01-10 18:07:40,2
2022-01-10 18:57:40,3
2022-01-10 22:30:40,4
2022-01-11 01:56:40,3
2022-01-11 06:40:40,4
2022-01-11 08:44:40,3
2022-01-11 11:13:40,2
2022-01-11 15:30:40,1
2022-01-11 20:19:40,2
2022-01-11 22:19:40,3
2022-01-11 23:51:40,4
2022-01-12 02:07:40,3
2022-01-12 03:28:40,4
2022-01-12 05:41:40,3
2022-01-12 05:53:40,2
2022-01-12 09:09:40,1
2022-01-12 10:12:40,0
2022-01-12 14:59:40,1
2022-01-12 15:00:40,0
2022-01-12 16:21:40,1
2022-01-12 21:02:40,0
2022-01-13 00:02:40,1
2022-01-13 03:43:40,2
2022-01-13 07:47:40,1
2022-01-13 08:52:40,0
2022-01-13 10:50:40,1
2022-01-13 11:33:40,2
2022-01-13 14:44:40,3
2022-01-13 15:28:40,2
2022-01-13 19:17:40,1
2022-01-13 19:59:40,2
2022-01-14 00:15:40,1
2022-01-14 05:08:40,0
2022-01-14 06:40:40,1
2022-01-14 07:58:40,0
2022-01-14 10:42:40,1
2022-01-14 12:00:40,2
2022-01-14 15:59:40,3
2022-01-14 19:02:40,2
2022-01-14 20:54:40,1
2022-01-14 21:01:40,2
2022-01-15 01:17:40,3
2022-01-15 04:51:40,2
2022-01-15 08:59:40,3
2022-01-15 09:30:40,4
2022-01-15 13:00:40,5
2022-01-15 13:39:40,6
2022-01-15 15:16:40,5
2022-01-15 17:45:40,4
2022-01-15 19:50:40,3
2022-01-15 23:33:40,4
2022-01-16 02:04:40,3
2022-01-16 03:21:40,4
2022-01-16 06:44:40,3
2022-01-16 10:27:40,2
2022-01-16 13:20:40,1
2022-01-16 14:57:40,0
2022-01-16 18:37:40,1
2022-01-16 20:47:40,0
2022-01-16 22:16:40,1
2022-01-16 23:15:40,0
2022-01-17 00:36:40,1
2022-01-17 04:28:40,2
2022-01-17 05:24:40,1
2022-01-17 07:51:40,2
2022-01-17 08:41:40,3
2022-01-17 13:13:40,2
2022-01-17 13:39:40,3
2022-01-17 18:34:40,2
2022-01-17 19:45:40,1
2022-01-17 21:39:40,0
2022-01-18 01:15:40,1
2022-01-18 05:38:40,0
2022-01-18 05:47:40,1
2022-01-18 09:25:40,0
2022-01-18 13:37:40,1
2022-01-18 18:20:40,2
2022-01-18 21:47:40,3
2022-01-18 22:11:40,4
2022-01-19 02:19:40,5
2022-01-19 03:20:40,6
2022-01-19 08:19:40,5
2022-01-19 11:19:40,6
2022-01-19 12:48:40,5
2022-01-19 17:00:40,6
2022-01-19 19:32:40,5
2022-01-19 20:10:40,4
2022-01-20 00:28:40,5
2022-01-20 00:33:40,6
2022-01-20 02:20:40,5
2022-01-20 03:24:40,4
2022-01-20 04:10:40,3
2022-01-20 05:38:40,2
2022-01-20 10:14:40,1
2022-01-20 12:03:40,2
2022-01-20 14:02:40,1
2022-01-20 18:08:40,2
2022-01-20 22:20:40,1
2022-01-21 02:24:40,0
2022-01-21 05:38:40,1
2022-01-21 09:55:40,0
2022-01-21 14:08:40,1
2022-01-21 18:07:40,0
2022-01-21 21:12:40,1
2022-01-21 21:33:40,2
2022-01-21 23:30:40,3
2022-01-22 02:07:40,4
2022-01-22 04:24:40,5
2022-01-22 07:49:40,4
2022-01-22 12:05:40,3
2022-01-22 16:24:40,2
2022-01-22 20:36:40,1
2022-01-22 21:45:40,0
2022-01-22 22:50:40,1
2022-01-23 00:34:40,0
2022-01-23 03:59:40,1
2022-01-23 06:45:40,0
2022-01-23 09:16:40,1
2022-01-23 12:29:40,2
2022-01-23 15:15:40,3
2022-01-23 18:18:40,2
2022-01-23 21:33:40,1
2022-01-24 01:47:40,0
2022-01-24 05:45:40,1
2022-01-24 07:44:40,2
2022-01-24 11:18:40,3
2022-01-24 12:55:40,4
2022-01-24 14:46:40,3
2022-01-24 15:16:40,2
2022-01-24 18:57:40,3
2022-01-24 22:21:40,4
2022-01-25 00:58:40,3
2022-01-25 03:14:40,4
2022-01-25 06:59:40,5
2022-01-25 09:42:40,4
2022-01-25 12:21:40,5
2022-01-25 16:41:40,4
2022-01-25 20:32:40,5
2022-01-25 21:53:40,4
2022-01-26 01:52:40,5
2022-01-26 06:02:40,6
2022-01-26 09:12:40,5
2022-01-26 10:31:40,4
2022-01-26 13:03:40,3
2022-01-26 13:08:40,4
2022-01-26 13:17:40,5
2022-01-26 18:08:40,6
2022-01-26 19:26:40,5
2022-01-26 22:29:40,6
2022-01-27 00:26:40,5
2022-01-27 05:07:40,6
2022-01-27 09:20:40,5
2022-01-27 11:45:40,4
2022-01-27 15:40:40,5
2022-01-27 18:09:40,4
2022-01-27 19:43:40,5
2022-01-27 23:17:40,6
2022-01-28 02:29:40,5
2022-01-28 05:26:40,4
2022-01-28 08:18:40,5
2022-01-28 12:14:40,4
2022-01-28 13:16:40,5
2022-01-28 17:51:40,4
2022-01-28 20:59:40,3
2022-01-28 23:23:40,2
2022-01-29 00:01:40,1
2022-01-29 00:49:40,0
2022-01-29 03:48:40,1
2022-01-29 05:23:40,0
2022-01-29 09:39:40,1
2022-01-29 09:51:40,0
2022-01-29 12:46:40,1
2022-01-29 14:38:40,2
2022-01-29 18:16:40,3
2022-01-29 20:52:40,4
2022-01-29 21:30:40,5
2022-01-29 23:52:40,4
2022-01-30 02:41:40,3
2022-01-30 06:39:40,4
2022-01-30 07:54:40,3
2022-01-30 09:43:40,2
2022-01-30 11:36:40,3
2022-01-30 12:48:40,4
2022-01-30 16:26:40,3
2022-01-30 17:57:40,4
2022-01-30 18:11:40,5
2022-01-30 21:48:40,6
2022-01-31 02:48:40,5
2022-01-31 05:07:40,6
2022-01-31 09:32:40,5
2022-01-31 13:28:40,6
2022-01-31 15:09:40,5
2022-01-31 19:13:40,6
2022-01-31 21:47:40,5
2022-02-01 01:20:40,6
2022-02-01 03:27:40,5
2022-02-01 08:09:40,4
2022-02-01 09:27:40,5
2022-02-01 09:46:40,6
2022-02-01 12:13:40,5
2022-02-01 12:25:40,4
2022-02-01 16:07:40,3
2022-02-01 18:38:40,2
2022-02-01 18:58:40,1
2022-02-01 19:08:40,2
2022-02-01 22:39:40,1
2022-02-01 23:44:40,2
2022-02-02 01:46:40,1
2022-02-02 03:57:40,2
2022-02-02 04:59:40,3
2022-02-02 08:25:40,4
2022-02-02 10:44:40,5
2022-02-02 14:32:40,6
2022-02-02 17:32:40,5
2022-02-02 18:54:40,6
2022-02-02 22:36:40,5
2022-02-02 23:46:40,6
2022-02-03 03:05:40,5
2022-02-03 03:26:40,6
2022-02-03 07:53:40,5
2022-02-03 12:44:40,4
2022-02-03 17:10:40,5
2022-02-03 20:18:40,6
2022-02-03 22:51:40,5
2022-02-04 02:03:40,4
2022-02-04 06:34:40,3
2022-02-04 06:40:40,2
2022-02-04 08:55:40,3
2022-02-04 13:37:40,4
2022-02-04 16:49:40,5
2022-02-04 19:24:40,6
2022-02-04 20:58:40,5
2022-02-04 21:25:40,6
2022-02-04 21:33:40,5
2022-02-05 00:46:40,6
2022-02-05 04:20:40,5
2022-02-05 06:33:40,6
2022-02-05 09:49:40,5
2022-02-05 12:07:40,4
2022-02-05 16:46:40,5
2022-02-05 18:45:40,6
2022-02-05 19:30:40,5
2022-02-05 22:28:40,4
2022-02-06 02:23:40,5
2022-02-06 03:30:40,4
2022-02-06 04:32:40,3
2022-02-06 05:35:40,2
2022-02-06 06:11:40,1
2022-02-06 07:57:40,2
2022-02-06 09:31:40,1
2022-02-06 09:53:40,0
2022-02-06 10:41:40,1
2022-02-06 13:00:40,0
2022-02-06 16:35:40,1
2022-02-06 20:07:40,2
2022-02-06 22:36:40,3
2022-02-06 22:59:40,4
2022-02-07 00:45:40,3
2022-02-07 02:26:40,4
2022-02-07 02:50:40,5
2022-02-07 06:38:40,6
2022-02-07 07:50:40,5
2022-02-07 08:58:40,6
2022-02-07 12:23:40,5
2022-02-07 16:27:40,6
2022-02-07 21:27:40,5
2022-02-07 22:01:40,4
2022-02-08 02:41:40,3
2022-02-08 04:31:40,4
2022-02-08 05:48:40,3
2022-02-08 06:37:40,2
2022-02-08 07:58:40,1
2022-02-08 11:27:40,0
2022-02-08 15:11:40,1
2022-02-08 18:02:40,0
2022-02-08 22:19:40,1
2022-02-09 02:23:40,2
2022-02-09 04:31:40,1
2022-02-09 06:33:40,0
2022-02-09 07:03:40,1
2022-02-09 09:45:40,2
2022-02-09 14:41:40,3
2022-02-09 16:25:40,2
2022-02-09 17:35:40,1
2022-02-09 19:22:40,0
2022-02-09 23:16:40,1
2022-02-10 00:33:40,2
2022-02-10 00:34:40,3
2022-02-10 03:01:40,2
2022-02-10 04:46:40,1
2022-02-10 06:44:40,2
2022-02-10 09:08:40,1
2022-02-10 12:38:40,0
2022-02-10 16:00:40,1
2022-02-10 17:07:40,0
2022-02-10 21:11:40,1
2022-02-11 01:10:40,0
2022-02-11 03:28:40,1
2022-02-11 07:28:40,0
2022-02-11 11:40:40,1
2022-02-11 15:28:40,0
2022-02-11 19:06:40,1
